name,code
NN(L)投資級公司債基金Y股美元(月配息),NNUSCYDUSD
施羅德環球基金系列-日本小型公司(歐元)A1類股份-累積單位,AJSCG
首域環球傘型基金-首域全球資源基金-第四類股-USD,FSIFGR4
景順歐洲動力基金A-年配息股歐元,1043AY
聯博-新興市場債券基金A2股歐元,ABEMDA2EUR
羅素全球股票基金-TDB收益類別(美元),IE00B9LBKJ32
聯博-房貸收益基金A2級別美元,ABMOPA2USD
富達基金-亞洲小型企業基金A股累計美元,LU0702159699
摩根東協基金,JFASEA
聯博-歐洲收益基金I2股美元避險,ABEIOPI2USDH
貝萊德歐元市場基金A2歐元,BLKMMKAA
施羅德環球基金系列-亞洲收益股票C類股份-配息單位,IAEYC
聯博-新興市場成長基金A股美元,ABEMGAUSD
天利(盧森堡)-全球能源股票基金(歐元),000AMEGLEEE
摩根士丹利亞洲股票基金A,MSIMAEA07
摩根新興歐洲、中東及非洲基金－摩根新興歐洲、中東及非洲(美元)－A股(分派),EMAAU
德意志歐洲小型LC,LU0236146774
景順歐洲大陸企業基金C-年配息股美元,1019CY
聯博-歐元區策略價值基金BX股歐元,ABEGPBEUR
聯博-亞洲股票基金BD月配澳幣避險級別,ABAXJBDAUDH
NN(L)拉丁美洲股票基金Y股美元,NNLAEYUSD
聯博-美國成長基金B股歐元,ABAGPBEUR
法巴百利達歐洲小型股票基金I(歐元),LU0212179997
GAMStar美國全方位股票基金-AUSD,IE00B1W3YJ08
鋒裕基金-新興市場債券U2,PIMEMBU2
景順中國基金C-年配息股美元,1052CY
聯博-歐洲收益基金BA(穩定月配)美元避險級別,ABEIOPBAUSDH
聯博-新興市場債券基金AT股澳幣避險,ABEMDATAUDH
聯博-歐洲收益基金S1股歐元,ABEIOPS1EUR
天達環球策略基金-高收入債券基金F收益-2股份(美元),GEHFU
利安資金新加坡信託基金(美元),SSTU
美盛西方資產美國貨幣市場基金A類股美元累積型,IE00B19Z6R17
摩根新興市場本地貨幣債券(美元)－A股(每月派息),EMLCMU
聯博-新興市場債券基金IT股美元,ABEMDITUSD
天達環球策略基金-環球動力股息基金C收益-2股份(月配),GEE856
施羅德環球基金系列-印度股票A1類股份-累積單位,IINDG
路博邁投資基金-NB高收益債券基金T週配息類股(澳元),IE00B95QHL52
富蘭克林坦伯頓全球投資系列-亞洲成長基金美元B(acc)股,0885
鋒裕基金-策略收益B股南非幣收益(穩定配息),PIMSTIZIBSD
資本集團新興市場完全機會基金(盧森堡)B,CIETOPBEUR
先機美國入息基金C類收益股(美元),SKANC73
鋒裕基金-環球高收益A股澳幣收益(穩定配息),PIMGHYAIASD
法巴百利達全球能源股票基金-年配(歐元),LU0823414718
瑞聯UBAM歐洲股票基金美元AC,LU0570470202
施羅德環球基金系列-環球氣候變化策略C類股份-累積單位(歐元),AGCCF
貝萊德亞洲老虎債券基金A2美元,BLKTIGMA
德意志全球神農LC,LU0273158872
美盛西方資產新興市場總回報債券基金A類股美元累積型,IE00B19Z5636
百達-日本精選-R歐元,LU0255975913
聯博-亞洲股票基金S1股美元,ABAXJS1USD
景順新興市場債券基金C-半年配息股美元,1013CS
法巴百利達俄羅斯股票基金-年配(歐元),LU0823432025
法儲銀盧米斯賽勒斯全球機會債券基金R-AEUR,IE00B23XDB15
資本集團歐洲成長及收益基金(盧森堡)X(美元),CIEGXUSD
NN(L)歐元高股息基金Y股對沖級別美元(月配息),NNEHDYDUSDH
天達環球策略基金-環球動力股息基金IX收益股份,GEE851
瀚亞投資─M&G全球領導企業基金A(歐元),MGLFEA
貝萊德環球小型企業基金HedgedA2澳幣,BLKCAAAH
法巴百利達全球公用事業股票基金C(歐元),LU0823424782
聯博-新興市場債券基金A股歐元,ABEMDAEUR
柏瑞環球基金-柏瑞策略債券基金YD,ASBMYD
瑞萬通博基金-新興東歐債券基金AM,LU0469618036
景順中國基金C(歐元對沖)股歐元,1052C6
保德信WIP新興市場固定收益基金IX,LU0168401650
天達環球策略基金-拉丁美洲公司債券基金F累積股份,LACDFACC
天達環球策略基金-新興市場公司債券基金F累積股份,EMC654
瑞銀(盧森堡)歐元高收益債券基金(歐元)(澳幣避險)(月配息),21629311
貝萊德日本特別時機基金HedgedA2美元,BLKJSCOA
天達環球策略基金-新興市場公司債券基金C累積股份,EMC651
天達環球策略基金-新興市場公司債券基金I累積股份,EMC652
匯豐環球投資基金-美元債券ID,TUIBI
柏瑞環球基金-柏瑞美國股票基金A,AAETA
景順環球企業基金C-年配息股美元,1028CY
德意志全球高股息USDFC,LU0507266574
匯豐環球投資基金-美元債券IC,TUIBC
路博邁投資基金-NB新興市場本地貨幣債券基金B累積類股(澳幣),IE00BTLWS702
美盛西方資產亞洲機會債券基金A類股美元增益配息型(M),IE00B4XJJ152
聯博-新興市場債券基金BT股美元,ABEMDBTUSD
景順日本動力基金C-年配息股美元,1049CY
聯博-新興市場多元收益基金A澳幣避險級別,ABEMMAAUDH
富蘭克林潛力組合基金A股,150
施羅德環球基金系列-亞洲可轉換債券C類股份-累積單位,IACBF
富達基金－新興市場債券基金(A類股月配息-澳幣避險),LU0963542070
聯博-全球價值型基金BD月配級別美元,ABGVPBDUSD
英傑華投資-新興市場當地貨幣債券基金(美元),1211LU0490651758
德意志新興市場高股息FC,LU0329760267
聯博-全球高收益債券基金A股美元,ABGHYAUSD
天達環球策略基金-環球天然資源基金F累積股份,GDRFACC
都柏林法儲銀國際基金有限公司基金I-盧米斯賽勒斯高收益債券型基金R-DUSD,IE00B5LW8F04
聯博-印度成長基金S1股歐元,ABIGFS1EUR
景順健康護理基金B-年配息股美元,1031BY
霸菱高收益債券基金-A類加幣避險月配息型,HYBFMHCAD
駿利資產管理基金-駿利美國創業基金A美元累計,JANVTA1
路博邁投資基金-NB新興市場本地貨幣債券基金B月配息類股(南非幣),IE00BTLWSP87
景順日本價值股票基金C股日圓,2105CC
景順環球高收益債券基金A-月配息(澳幣對沖-利率入息)股澳幣,1064DK
霸菱大東協基金-A類澳幣避險累積型,HBPFHAUD
柏瑞環球基金-柏瑞美國股票基金Y,AAETY
貝萊德歐洲特別時機基金C2歐元,BLKGREUC
法巴百利達俄羅斯股票基金C(歐元),LU0823431720
安盛環球基金-美國高收益債券基金TDis,AXAWUHYBT
霸菱拉丁美洲基金-A類美元配息型,LAM
駿利資產管理基金-駿利高收益基金I股澳幣入息(對沖),JANHYIA
美盛凱利美國大型公司成長基金優類股美元累積型,IE00B241CP14
利安資金亞太基金(美元),OAPU
聯博-全球價值型基金AD月配級別美元,ABGVPADUSD
摩根環球短債基金,GSDAAU
安本環球-亞洲地產股票基金A2,AEASPROP
聯博-房貸收益基金BX級別美元,ABSMDBUSD
摩根投資基金-多重收益基金-摩根多重收益(澳幣對沖)-A股(利率入息),GLIAIA
鋒裕基金-領先歐洲企業B2(歐元),PIMTEPUB
施羅德環球基金系列-日本股票(歐元對沖)A類股份-累積單位,KJAED
NN(L)美國高股息基金X股美元,NNUSHDXUSD
東方匯理系列基金全球農業基金IU,AFEGAIU
路博邁投資基金-NB美國小型企業基金C2累積類股(美元),IE00B8HXK635
聯博-新興市場債券基金C股歐元,ABEMDCEUR
富達基金-歐洲小型企業基金A股累計美元避險,LU0997586788
鋒裕基金-領先歐洲企業I2(歐元),PIMTEPUI
鋒裕基金-中國股票I2,PIMCEIUSD
鋒裕基金-領先歐洲企業A2(美元對沖),PIMTEPH
美盛凱利美國大型公司成長基金A類股歐元配息型(A),IE00B19Z9059
MFS全盛基金系列-MFS全盛新興市場債券基金A1(美元),MFSEDA1
普信全球天然資源股票型基金I(美元),TROWSE002IUSD
MFS全盛基金系列-MFS全盛全球股票基金B1(美元),MFMGEBA
景順日本動力基金C(歐元對沖)股歐元,1049C6
聯博-全球高收益債券基金S1D股美元,ABGHYS1DUSD
景順日本動力基金C股日圓,1049C3
施羅德環球基金系列-亞洲債券A1類股份-配息單位,IASBJ
富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元A(acc)股,1105
聯博-歐洲收益基金I股歐元,ABEIOPIEUR
聯博-房貸收益基金IX級別美元,ABSMDIUSD
施羅德環球基金系列-金磚四國C類股份-累積單位,IBRIF
美盛凱利美國積極成長基金優類股歐元配息型(A),IE00B19Z9Y98
天達環球策略基金-投資評級公司債券基金C收益-2股份(澳幣避險IRD，月配),GDH666
施羅德環球基金系列-新興市場股債優勢(歐元)A1類股份-累積單位,AGEMG
施羅德環球基金系列-新興市場股債優勢C類股份-累積單位(歐元),AGEMF
路博邁投資基金-NB高收益債券基金I月配息類股(美元),IE00B6VF0729
GAMStar環球股票基金累積單位-美元,IE00B0HF3974
貝萊德新興市場基金C2美元,BLKMEMCC
柏瑞環球基金-柏瑞環球新興市場精選股票基金A,AGEMA
NN(L)科技基金X股美元,NNITXUSD
法儲銀新興拉丁美洲股票基金R-AUSD,LU0084288082
鋒裕基金-新興市場債券U2(歐元),PIMEMBUU2
施羅德環球基金系列-策略債券(歐元對沖)A1類股份-累積單位,KSTBG
施羅德環球基金系列-策略債券(歐元對沖)C類股份-累積單位,KSTBF
聯博-美國收益基金S股歐元,ABAIPSEUR
富達基金－東南亞基金(歐元),LU0069452877
木星全球系列-木星動力債券基金L類股歐元每季收益,LU0459992896
富達基金－東南亞基金(美元累積),LU0261947096
霸菱大東協基金-A類美元配息型,HBPF
天達環球策略基金-高收入債券基金F收益-2股份(美元避險),GEHFUH
瀚亞投資-亞洲股票收益基金A(美元,AIA
MFS全盛基金系列-MFS全盛研究債券基金B2(美元),MFMRBBI
柏瑞環球基金-柏瑞環球新興市場精選股票基金Y,AGEMY
聯博-美國收益基金SA(穩定月配)級別美元,ABAIPSAUSD
資本集團新興市場債券基金(盧森堡)Tfd,CIEMDTFDEUR
聯博-全球價值型基金C股歐元,ABGVPCEUR
瀚亞投資─日本股票基金A(美元),IOJEUA
駿利資產管理基金-駿利高收益基金I股歐元累計(對沖),JAHYIIE
天達環球策略基金-環球特許品牌基金F收益-2股份(月配),GFF916
鋒裕基金-中國股票I2(歐元),PIMCEIEUR
霸菱歐洲精選信託基金-A類美元累積型,EBAUA
聯博-國際醫療基金A股美元,ABIHCAUSD
天達環球策略基金-環球特許品牌基金C收益-2股份(澳幣避險IRD，月配),GFF918
NN(L)歐洲新興市場股票基金X股美元,NNEEEXUSD
施羅德環球基金系列-美國大型股(歐元對沖)C類股份-累積單位,KUSEF
路博邁投資基金-NB美國多元企業機會基金U累積類股(美元),IE00B819XJ19
GAMStar歐洲股票基金累積單位-歐元,IE0002987190
富達基金－美元高收益基金,LU0132282301
鋒裕基金-中國股票U2,PIMCEU2USD
瀚亞投資─泰國股票基金A(美元),IOTHUA
美盛西方資產亞洲機會債券基金優類股美元累積型,IE00B2Q1FT43
聯博-歐洲價值型基金AD月配級別歐元,ABEVPADHEDGE
CI資本國際新興市場股票基金B,CIEMFBEUR
富蘭克林坦伯頓全球投資系列-歐元短期票券基金歐元A(acc)股,0783
富蘭克林坦伯頓全球投資系列-歐洲基金美元A(acc)股,0782
富蘭克林坦伯頓全球投資系列-全球平衡基金美元A(acc)股,0781
施羅德環球基金系列-美國中小型股票(歐元對沖)C類股份-累積單位,KUMCF
富蘭克林坦伯頓全球投資系列-亞洲成長基金美元A(acc)股,0786
聯博-日本策略價值基金C股歐元,ABJSVCEUR
摩根士丹利歐洲股票Alpha基金A(美元),MSIMA08USD
聯博-歐洲收益基金C2股歐元,ABEIOPC2EUR
聯博-房貸收益基金BA(穩定月配)南非幣避險級別,ABMOPBAZARH
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A(acc)股,0788
景順亞洲機遇股票基金C股美元,2015CC
聯博-全球高收益債券基金AT股美元,ABGHYATUSD
安盛羅森堡Alpha基金-安盛羅森堡亞太(日本除外)小型企業Alpha基金B,AXARXJPSCB
MFS全盛基金系列-MFS全盛全球資產配置基金C1(美元),MFMGBCR
德意志全球主題FC,LU0273147164
富蘭克林坦伯頓全球投資系列-天然資源基金美元A(acc)股,0419
施羅德環球基金系列-韓國股票C類股份-累積單位,IKOEF
施羅德環球基金系列-亞洲優勢C類股份-累積單位(歐元),APEQF
MFS全盛基金系列-MFS全盛歐洲研究基金A1(美元),MFMEEAA
貝萊德新興歐洲基金A2美元,BLKMEXAA
路博邁投資基金-NB高收益債券基金U月配息類股(美元),IE00B7Y5Q239
百達-美國股票精選-R美元,LU0256842575
景順歐洲指標增值基金C股歐元,2048CC
安本環球-歐洲股息基金A2(基本貨幣避險-美元),AEEUEINCH
NN(L)環球高收益基金P股對沖級別歐元,NNGHYPEURH
GAMStar亞洲股票基金累積單位-歐元,IE00B1D7Z328
瑞萬通博基金-新興市場股票基金B(USD),LU0040507039
法巴百利達歐洲中型股票基金C(歐元),LU0066794719
先機日本股票基金A類避險累積(美元),SKANA136
亨德森遠見泛歐小型公司基金,HEN04
羅素多元資產35基金W類股,IE00BQ1TBK46
德意志歐洲首選NC,LU0145635123
亨德森遠見日本機會基金,HEN01
亨德森遠見日本小型公司基金,HEN02
亨德森遠見歐元領域基金,HEN03
東方匯理長鷹多重資產基金FU-MD(月配息),FEAIFFUMD
富達基金-歐元公司債基金A股累計歐元,LU0370787193
聯博-歐洲收益基金BT股美元,ABEIOPBTUSD
亨德森遠見泛歐股票基金,HEN08
MFS全盛基金系列-MFS全盛美國密集成長基金C1(美元),MFSSGC1
天達環球策略基金-投資評級公司債券基金F累積股份,GDHFACC
富達基金-中國內需消費基金(美元),LU0594300419
NN(L)日本股票基金X股美元,NNJEXUSD
貝萊德全球通膨連結債券基金HedgedA2歐元,BLKGIAHT
聯博-日本策略價值基金A股美元避險,ABJSVAUSDH
MFS全盛基金系列-MFS全盛全球資產配置基金A1(歐元),MFGBAE1
MFS全盛基金系列-MFS全盛新興市場股票基金I1(歐元),MEMEIUR
富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元A(Qdis)股,0813
施羅德環球基金系列-歐洲股息基金A類股份-配息單位(歐元),IEDVA
聯博-國際醫療基金S1股美元,ABIHCS1USD
聯博-中國時機基金B級別歐元,ABGCHBEUR
法儲銀盧米斯賽勒斯債券基金R-DGBP,IE00B23XD444
施羅德環球基金系列-歐洲股息基金A類股份-累積單位(歐元),IEDVD
美盛QSMV歐洲收益股票基金A類股美元累積型(避險),IE00BQJZX317
施羅德環球基金系列-歐洲股息基金C類股份-累積單位(歐元),IEDVF
路博邁投資基金-NB新興市場本地貨幣債券基金C2月配息類股(澳幣),IE00BTLWSB42
安本環球-新興市場債券基金A2,AESHYBA2
瀚亞投資─美國優質債券基金A(美元),UIGBUA
鋒裕基金-新興市場股票B2,PIMEMEB
瑞銀(盧森堡)亞洲全方位債券基金(美元)I-A1-累積,10532262
駿利資產管理基金-駿利靈活入息基金V股澳幣入息(對沖),JAFVAUI
施羅德環球基金系列-亞洲債券(歐元)A1類股份-配息單位,AASBJ
鋒裕基金-新興市場股票I2,PIMEMEI
貝萊德亞洲巨龍基金A2美元,BLKDRPMA
聯博-美國前瞻主題基金S級別美元,ABUSTRSUSD
瀚亞投資─美國優質債券基金Adm(美元月配),UIGBUM
富達基金-中國內需消費基金(Y類股份累計股份-美元),LU0594300500
富蘭克林坦伯頓全球投資系列-全球核心策略基金歐元A(Ydis)股,0125
聯博-全球不動產證券基金I股歐元,ABUSREIEUR
施羅德環球基金系列-中東海灣C類股份-累積單位(歐元),AMIDF
施羅德環球基金系列-中東海灣(歐元)A1類股份-累積單位,AMIDG
鋒裕基金-新興歐洲及地中海股票I2,PIMEEEI
歐義銳榮拉丁美洲基金R2,LU0299359553
天達環球策略基金-新興市場公司債券基金F收益-2股份,EMCDF
法儲銀富鑫新興亞洲基金R-DUSD,LU0084288322
GAMStar日本股票基金-AUSD,IE0003001538
聯博-美國成長基金A股美元,ABAGPAUSD
百達-歐元高收益債券-HR美元月配息,LU1147738592
鋒裕基金-新興市場債券B股澳幣收益(穩定配息),PIMEMBAIBSD
鋒裕基金-歐洲潛力B2,PIMEPLB
美盛銳思美國小型公司基金A類股歐元累積型,IE00B19Z6G02
景順新興貨幣債券基金A-固定月配息股美元,2036AF
恒生指數股票型基金,0081
瀚亞投資-北美價值股票基金Aadmc1(澳幣避險穩定月配),NA2
貝萊德世界能源基金A2歐元,BLKMEWAA
富達基金-歐元公司債基金Y股累計歐元,LU0370787359
法巴百利達新興市場當地貨幣債券基金-月配(美元),LU0823386080
貝萊德美國價值型基金A2美元,BLKBVPMA
瀚亞投資-北美價值股票基金Andmc1(紐幣避險穩定月配),NA4
富蘭克林坦伯頓全球投資系列-精選收益基金美元B(Mdis)股,0430
施羅德環球基金系列-義大利股票C類股份-累積單位,IITEF
NN(L)投資級公司債基金X股美元(月配息),NNUSCXDUSD
貝萊德環球高收益債券基金A8多幣別穩定月配息股份-南非幣避險,BLKGYAZH
